metric,company_name,year,value,source
Newsweek+Water Productivity,Electricite de France,2014,6.50%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Waste Productivity,Electricite de France,2014,58.20%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Reputation Score,Electricite de France,2014,23.60%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Pay Link,Electricite de France,2014,Yes,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Board Committee,Electricite de France,2014,Yes,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Environmental figures audited,Electricite de France,2014,Yes,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Green Score,Electricite de France,2014,47.00%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Energy Productivity,Great-West Lifeco,2014,67.50%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Greenhouse Gas Productivity,Great-West Lifeco,2014,62.00%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Reputation Score,Great-West Lifeco,2014,74.40%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Pay Link,Great-West Lifeco,2014,No,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Board Committee,Great-West Lifeco,2014,No,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Environmental figures audited,Great-West Lifeco,2014,No,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Green Score,Great-West Lifeco,2014,34.30%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Energy Productivity,Societe Generale,2014,39.90%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Greenhouse Gas Productivity,Societe Generale,2014,56.20%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Reputation Score,Societe Generale,2014,5.00%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Pay Link,Societe Generale,2014,No,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Board Committee,Societe Generale,2014,Yes,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Environmental figures audited,Societe Generale,2014,Yes,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Green Score,Societe Generale,2014,25.40%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Water Productivity,Industrial & Commercial Bank of China,2014,74.30%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Reputation Score,Industrial & Commercial Bank of China,2014,14.10%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Pay Link,Industrial & Commercial Bank of China,2014,No,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Board Committee,Industrial & Commercial Bank of China,2014,Yes,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Environmental figures audited,Industrial & Commercial Bank of China,2014,Yes,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Green Score,Industrial & Commercial Bank of China,2014,24.00%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Energy Productivity,Cie de St-Gobain,2014,6.70%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Greenhouse Gas Productivity,Cie de St-Gobain,2014,5.30%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Waste Productivity,Cie de St-Gobain,2014,10.10%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Reputation Score,Cie de St-Gobain,2014,38.30%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Pay Link,Cie de St-Gobain,2014,No,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Board Committee,Cie de St-Gobain,2014,Yes,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Environmental figures audited,Cie de St-Gobain,2014,Yes,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Green Score,Cie de St-Gobain,2014,21.00%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
BSR+BSR Member,Grundfos Holding A/S,2015,true,http://www.bsr.org/en/our-network/member-list
BSR+BSR Member,IKEA Services AB,2015,true,http://www.bsr.org/en/our-network/member-list
BSR+BSR Member,"Threemile Canyon Farms, LLC",2015,true,http://www.bsr.org/en/our-network/member-list
BSR+BSR Member,Warburg Pincus,2015,true,http://www.bsr.org/en/our-network/member-list
Access to Medicine Index+Access to Medicine Overall Score,Boehringer Ingelheim GmbH,2014,2.1,http://www.accesstomedicineindex.org/boehringer-ingelheim-gmbh
Newsweek+Newsweek Reputation Score,China Minsheng Banking,2014,74.40%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Pay Link,China Minsheng Banking,2014,No,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Board Committee,China Minsheng Banking,2014,No,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Environmental figures audited,China Minsheng Banking,2014,Yes,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Green Score,China Minsheng Banking,2014,19.90%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Richard Mills+Annual Sales,China Minsheng Banking,2014,$34.13 B,http://www.forbes.com/companies/china-minsheng-banking/
Richard Mills+Annual Profits,China Minsheng Banking,2014,$6.8 B,http://www.forbes.com/companies/china-minsheng-banking/
Richard Mills+Assets,China Minsheng Banking,2014,$541.2 B,http://www.forbes.com/companies/china-minsheng-banking/
Richard Mills+Market Value,China Minsheng Banking,2014,$33.6 B,http://www.forbes.com/companies/china-minsheng-banking/
Richard Mills+Employees,China Minsheng Banking,2014,"49,227",http://www.forbes.com/companies/china-minsheng-banking/
Newsweek+Energy Productivity,Standard Chartered,2014,39.20%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Greenhouse Gas Productivity,Standard Chartered,2014,30.80%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Water Productivity,Standard Chartered,2014,17.30%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Waste Productivity,Standard Chartered,2014,14.70%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Reputation Score,Standard Chartered,2014,10.30%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Pay Link,Standard Chartered,2014,No,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Board Committee,Standard Chartered,2014,Yes,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Environmental figures audited,Standard Chartered,2014,Yes,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Green Score,Standard Chartered,2014,27.30%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
BSR+BSR Member,Standard Chartered,2015,true,http://www.bsr.org/en/our-network/member-list
Ethisphere+Most Ethical Companies,Standard Chartered,2012,true,http://ethisphere.com//worlds-most-ethical/wme-honorees/
Ethisphere+Most Ethical Companies,Standard Chartered,2011,true,http://ethisphere.com//worlds-most-ethical/wme-honorees/
Ethisphere+Most Ethical Companies,Standard Chartered,2010,true,http://ethisphere.com//worlds-most-ethical/wme-honorees/
Ethisphere+Most Ethical Companies,Standard Chartered,2009,true,http://ethisphere.com//worlds-most-ethical/wme-honorees/
Ethisphere+Most Ethical Companies,Standard Chartered,2008,true,http://ethisphere.com//worlds-most-ethical/wme-honorees/
Ethisphere+Most Ethical Companies,Standard Chartered,2007,true,http://ethisphere.com//worlds-most-ethical/wme-honorees/
Richard Mills+Annual Sales,Standard Chartered,2014,$25.58 B,http://www.forbes.com/companies/standard-chartered/
Richard Mills+Annual Profits,Standard Chartered,2014,$4.1 B,http://www.forbes.com/companies/standard-chartered/
Richard Mills+Assets,Standard Chartered,2014,$674.4 B,http://www.forbes.com/companies/standard-chartered/
Richard Mills+Market Value,Standard Chartered,2014,$51.1 B,http://www.forbes.com/companies/standard-chartered/
Richard Mills+Employees,Standard Chartered,2014,"86,640",http://www.forbes.com/companies/standard-chartered/
Newsweek+Water Productivity,China Shenhua Energy,2014,22.70%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Waste Productivity,China Shenhua Energy,2014,3.00%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Reputation Score,China Shenhua Energy,2014,32.00%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Pay Link,China Shenhua Energy,2014,No,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Board Committee,China Shenhua Energy,2014,Yes,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Environmental figures audited,China Shenhua Energy,2014,Yes,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Green Score,China Shenhua Energy,2014,20.20%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Richard Mills+Annual Sales,China Shenhua Energy,2014,$42.78 B,http://www.forbes.com/companies/china-shenhua-energy/
Richard Mills+Annual Profits,China Shenhua Energy,2014,$7.2 B,http://www.forbes.com/companies/china-shenhua-energy/
Richard Mills+Assets,China Shenhua Energy,2014,$80.4 B,http://www.forbes.com/companies/china-shenhua-energy/
Richard Mills+Market Value,China Shenhua Energy,2014,$57.6 B,http://www.forbes.com/companies/china-shenhua-energy/
Richard Mills+Employees,China Shenhua Energy,2014,"89,144",http://www.forbes.com/companies/china-shenhua-energy/
Newsweek+Greenhouse Gas Productivity,Ecopetrol,2014,57.00%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Water Productivity,Ecopetrol,2014,43.10%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Waste Productivity,Ecopetrol,2014,45.40%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Reputation Score,Ecopetrol,2014,39.80%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Pay Link,Ecopetrol,2014,Yes,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Board Committee,Ecopetrol,2014,Yes,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Environmental figures audited,Ecopetrol,2014,No,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Green Score,Ecopetrol,2014,44.80%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Richard Mills+Annual Sales,Ecopetrol,2014,$37.67 B,http://www.forbes.com/companies/ecopetrol/
Richard Mills+Annual Profits,Ecopetrol,2014,$7 B,http://www.forbes.com/companies/ecopetrol/
Richard Mills+Assets,Ecopetrol,2014,$68.5 B,http://www.forbes.com/companies/ecopetrol/
Richard Mills+Market Value,Ecopetrol,2014,$83.6 B,http://www.forbes.com/companies/ecopetrol/
Richard Mills+Employees,Ecopetrol,2014,"8,800",http://www.forbes.com/companies/ecopetrol/
Newsweek+Newsweek Reputation Score,Shanghai Pudong Development,2014,80.10%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Pay Link,Shanghai Pudong Development,2014,No,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Board Committee,Shanghai Pudong Development,2014,No,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Environmental figures audited,Shanghai Pudong Development,2014,No,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Green Score,Shanghai Pudong Development,2014,16.00%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Richard Mills+Annual Sales,Shanghai Pudong Development,2014,$31.68 B,http://www.forbes.com/companies/shanghai-pudong-development/
Richard Mills+Annual Profits,Shanghai Pudong Development,2014,$6.7 B,http://www.forbes.com/companies/shanghai-pudong-development/
Richard Mills+Assets,Shanghai Pudong Development,2014,$607.9 B,http://www.forbes.com/companies/shanghai-pudong-development/
Richard Mills+Market Value,Shanghai Pudong Development,2014,$29.2 B,http://www.forbes.com/companies/shanghai-pudong-development/
Richard Mills+Employees,Shanghai Pudong Development,2014,"38,976",http://www.forbes.com/companies/shanghai-pudong-development/
Richard Mills+Annual Sales,EADS,2014,$78.67 B,http://www.forbes.com/companies/eads/
Richard Mills+Annual Profits,EADS,2014,$1.9 B,http://www.forbes.com/companies/eads/
Richard Mills+Assets,EADS,2014,$128.6 B,http://www.forbes.com/companies/eads/
Richard Mills+Market Value,EADS,2014,$56.9 B,http://www.forbes.com/companies/eads/
Richard Mills+Employees,EADS,2014,"144,061",http://www.forbes.com/companies/eads/
Newsweek+Newsweek Reputation Score,Hutchison Whampoa,2014,69.80%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Pay Link,Hutchison Whampoa,2014,No,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Board Committee,Hutchison Whampoa,2014,No,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Environmental figures audited,Hutchison Whampoa,2014,No,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Green Score,Hutchison Whampoa,2014,14.00%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Richard Mills+Annual Sales,Hutchison Whampoa,2014,$33.03 B,http://www.forbes.com/companies/hutchison-whampoa/
Richard Mills+Annual Profits,Hutchison Whampoa,2014,$4 B,http://www.forbes.com/companies/hutchison-whampoa/
Richard Mills+Assets,Hutchison Whampoa,2014,$105.2 B,http://www.forbes.com/companies/hutchison-whampoa/
Richard Mills+Market Value,Hutchison Whampoa,2014,$57.8 B,http://www.forbes.com/companies/hutchison-whampoa/
