metric,company_name,year,value,source
"UN Global Compact+CSR Reporting Level","NCC Group","2011","Active","https://www.unglobalcompact.org/COPs/active/19539"
"Sebastian Jekutsch+CSR Report Available","NCC Group","2014","Yes","[""https://www.unglobalcompact.org/system/attachments/cop_2015/154611/original/NCC_UNGC_COP2014.pdf?1429623891"", ""https://www.unglobalcompact.org/system/attachments/cop_2015/154621/original/NCC_AR14_eng.pdf?1429623891"", ""https://www.unglobalcompact.org/system/attachments/cop_2015/154631/original/NCC_Code_of_conduct_eng.pdf?1429623891""]"
"UN Global Compact+CSR Reporting Level","NCC Group","2014","Active","https://www.unglobalcompact.org/COPs/active/141871"
"Sebastian Jekutsch+CSR Report Available","NCC Group","2013","Yes","[""https://www.unglobalcompact.org/system/attachments/76451/original/NCC_UNGC_COP_2013.pdf?1398150977"", ""https://www.unglobalcompact.org/system/attachments/76461/original/NCC_AR13_eng.pdf?1398150977"", ""https://www.unglobalcompact.org/system/attachments/76471/original/NCC_Code_of_conduct_eng.pdf?1398150977""]"
"UN Global Compact+CSR Reporting Level","NCC Group","2013","Learner","https://www.unglobalcompact.org/COPs/learner/71041"
"Sebastian Jekutsch+CSR Report Available","NCC Group","2012","Yes","[""https://www.unglobalcompact.org/system/attachments/21503/original/UNGC_COP_2012.pdf?1366616658"", ""https://www.unglobalcompact.org/system/attachments/21504/original/NCC_AR12_eng.pdf?1366616658"", ""https://www.unglobalcompact.org/system/attachments/21505/original/Code_of_conduct_eng.pdf?1366616658""]"
"UN Global Compact+CSR Reporting Level","NCC Group","2012","Active","https://www.unglobalcompact.org/COPs/active/21895"
"Sebastian Jekutsch+CSR Report Available","Shangri-La Asia","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2015/163871/original/Shangri-La-Hotels-and-Resorts-2014-COP.pdf?1433144112"
"UN Global Compact+CSR Reporting Level","Shangri-La Asia","2014","Active","https://www.unglobalcompact.org/COPs/active/150021"
"Sebastian Jekutsch+CSR Report Available","Shangri-La Asia","2013","Yes","https://www.unglobalcompact.org/system/attachments/67131/original/Shangri-La_Hotels_and_Resorts_2013_COP_%281%29.pdf?1393933361"
"UN Global Compact+CSR Reporting Level","Shangri-La Asia","2013","Active","https://www.unglobalcompact.org/COPs/active/62501"
"Sebastian Jekutsch+CSR Report Available","Shangri-La Asia","2012","Yes","https://www.unglobalcompact.org/system/attachments/20730/original/Shangri-La_Hotels_and_Resorts_2012_COP.pdf?1362626111"
"UN Global Compact+CSR Reporting Level","Shangri-La Asia","2012","Active","https://www.unglobalcompact.org/COPs/active/21200"
"PERI at University of Massachusetts Amherst+Toxic Incineration Transfers","Joy Global","2013","0.00","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic 100 Air Polluters Rank","Joy Global","2013","21","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic Score","Joy Global","2013","1,028,600","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic Air Releases","Joy Global","2013","0.09","http://www.peri.umass.edu/toxicair_current/"
"B Corporations+Overall B Score","Alima Cosmetics, Inc.","2008","85","http://www.bcorporation.net/community/alima-cosmetics-inc/impact-report/2008-12-18-000000"
"B Corporations+Community Score","Alima Cosmetics, Inc.","2008","33","http://www.bcorporation.net/community/alima-cosmetics-inc/impact-report/2008-12-18-000000"
"B Corporations+Environment Score","Alima Cosmetics, Inc.","2008","12","http://www.bcorporation.net/community/alima-cosmetics-inc/impact-report/2008-12-18-000000"
"B Corporations+Overall B Score","Alima Cosmetics, Inc.","2011","113","http://www.bcorporation.net/community/alima-cosmetics-inc/impact-report/2011-04-22-000000"
"B Corporations+Community Score","Alima Cosmetics, Inc.","2011","20","http://www.bcorporation.net/community/alima-cosmetics-inc/impact-report/2011-04-22-000000"
"B Corporations+Environment Score","Alima Cosmetics, Inc.","2011","33","http://www.bcorporation.net/community/alima-cosmetics-inc/impact-report/2011-04-22-000000"
"B Corporations+Overall B Score","Alima Cosmetics, Inc.","2013","92","http://www.bcorporation.net/community/alima-cosmetics-inc/impact-report/2013-10-30-000000"
"B Corporations+Environment Score","Alima Cosmetics, Inc.","2013","44","http://www.bcorporation.net/community/alima-cosmetics-inc/impact-report/2013-10-30-000000"
"B Corporations+Workers Score","Alima Cosmetics, Inc.","2013","21","http://www.bcorporation.net/community/alima-cosmetics-inc/impact-report/2013-10-30-000000"
"B Corporations+Customers Score","Alima Cosmetics, Inc.","2013","{""Company Score""=>""0"", ""Median Score""=>""N/A""}","http://www.bcorporation.net/community/alima-cosmetics-inc/impact-report/2013-10-30-000000"
"B Corporations+Community Score","Alima Cosmetics, Inc.","2013","17","http://www.bcorporation.net/community/alima-cosmetics-inc/impact-report/2013-10-30-000000"
"B Corporations+Governance Score","Alima Cosmetics, Inc.","2013","10","http://www.bcorporation.net/community/alima-cosmetics-inc/impact-report/2013-10-30-000000"
"Sebastian Jekutsch+CSR Report Available","Diageo","2014","Yes","[""https://www.unglobalcompact.org/system/attachments/cop_2014/109611/original/Diageo_S_R_Performance_Addendum_2014.pdf?1411457951"", ""https://www.unglobalcompact.org/system/attachments/cop_2014/109621/original/2014_Diageo_Strategic_Report.pdf?1411457951""]"
"UN Global Compact+CSR Reporting Level","Diageo","2014","Advanced","https://www.unglobalcompact.org/COPs/advanced/101021"
"Sebastian Jekutsch+CSR Report Available","Diageo","2011","Yes","https://www.unglobalcompact.org/system/attachments/14080/original/2011_Sustainability_Responsibility_Report_Diageo.pdf?1328825187"
"UN Global Compact+CSR Reporting Level","Diageo","2011","Advanced","https://www.unglobalcompact.org/COPs/advanced/15152"
"Sebastian Jekutsch+CSR Report Available","Diageo","2012","Yes","https://www.unglobalcompact.org/system/attachments/17680/original/2012_Sustainability_Responsibility_Report_-_Diageo.pdf?1348670794"
"UN Global Compact+CSR Reporting Level","Diageo","2012","Advanced","https://www.unglobalcompact.org/COPs/advanced/18423"
"Sebastian Jekutsch+CSR Report Available","Diageo","2013","Yes","https://www.unglobalcompact.org/system/attachments/34861/original/2013%20Sustainability%20&%20Responsibility%20Report%20-%20Diageo%20plc.pdf?1379623058"
"UN Global Compact+CSR Reporting Level","Diageo","2013","Advanced","https://www.unglobalcompact.org/COPs/advanced/33501"
"Sebastian Jekutsch+CSR Report Available","Inditex","2010","Yes","[""https://www.unglobalcompact.org/system/attachments/12374/original/Grupo_INDITEX_Memoria_Inditex_10.pdf?1318862917"", ""https://www.unglobalcompact.org/system/attachments/12375/original/Grupo_INDITEX_Annual_Report_INDITEX_10.pdf?1318862917""]"
"UN Global Compact+CSR Reporting Level","Inditex","2010","Active","https://www.unglobalcompact.org/COPs/active/13589"
"Sebastian Jekutsch+CSR Report Available","Inditex","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2014/108701/original/Grupo_Inditex_Memoria_Anual_2013.pdf?1411025820"
"UN Global Compact+CSR Reporting Level","Inditex","2014","Advanced","https://www.unglobalcompact.org/COPs/advanced/100111"
"Sebastian Jekutsch+CSR Report Available","Inditex","2011","Yes","[""https://www.unglobalcompact.org/system/attachments/17899/original/Grupo_INDITEX_Memoria-Inditex-2011.pdf?1349716621"", ""https://www.unglobalcompact.org/system/attachments/17900/original/Grupo_INDITEX_Annual-Report-Inditex-2011.pdf?1349716621""]"
"UN Global Compact+CSR Reporting Level","Inditex","2011","Advanced","https://www.unglobalcompact.org/COPs/advanced/18614"
"Sebastian Jekutsch+CSR Report Available","Inditex","2013","Yes","[""https://www.unglobalcompact.org/system/attachments/36851/original/Grupo_INDITEX_informe_anual_2012.pdf?1380642872"", ""https://www.unglobalcompact.org/system/attachments/36861/original/GRUPO_IN.PDF?1380642874""]"
"UN Global Compact+CSR Reporting Level","Inditex","2013","Advanced","https://www.unglobalcompact.org/COPs/advanced/35221"
"Sebastian Jekutsch+CSR Report Available","Kering","2015","Yes","https://www.unglobalcompact.org/system/attachments/cop_2015/135041/original/Communication_on_Progress_2014.pdf?1421414670"
"UN Global Compact+CSR Reporting Level","Kering","2015","Active","https://www.unglobalcompact.org/COPs/active/123641"
"Sebastian Jekutsch+CSR Report Available","Kering","2014","Yes","https://www.unglobalcompact.org/system/attachments/58891/original/COP_2013.pdf?1389372295"
"UN Global Compact+CSR Reporting Level","Kering","2014","Active","https://www.unglobalcompact.org/COPs/active/54821"
"Sebastian Jekutsch+CSR Report Available","Kering","2013","Yes","[""https://www.unglobalcompact.org/system/attachments/19924/original/PPR_Letter_COP2012.pdf?1358165477"", ""https://www.unglobalcompact.org/system/attachments/19925/original/PPR_Group_Sustainability_Targets_COP2012.pdf?1358165477""]"
"UN Global Compact+CSR Reporting Level","Kering","2013","Active","https://www.unglobalcompact.org/COPs/active/20463"
"Sebastian Jekutsch+CSR Report Available","Kering","2012","Yes","https://www.unglobalcompact.org/system/attachments/13746/original/COP_2011_High_Res.pdf?1326472448"
"UN Global Compact+CSR Reporting Level","Kering","2012","Learner","https://www.unglobalcompact.org/COPs/learner/14850"
"B Corporations+Overall B Score","Method Products, Inc.","2007","129","http://www.bcorporation.net/community/method-products-inc/impact-report/2007-01-01-000000"
"B Corporations+Community Score","Method Products, Inc.","2007","14","http://www.bcorporation.net/community/method-products-inc/impact-report/2007-01-01-000000"
"B Corporations+Environment Score","Method Products, Inc.","2007","37","http://www.bcorporation.net/community/method-products-inc/impact-report/2007-01-01-000000"
"B Corporations+Overall B Score","Method Products, Inc.","2010","123","http://www.bcorporation.net/community/method-products-inc/impact-report/2010-01-01-000000"
"B Corporations+Community Score","Method Products, Inc.","2010","18","http://www.bcorporation.net/community/method-products-inc/impact-report/2010-01-01-000000"
"B Corporations+Environment Score","Method Products, Inc.","2010","55","http://www.bcorporation.net/community/method-products-inc/impact-report/2010-01-01-000000"
"B Corporations+Overall B Score","Method Products, Inc.","2013","121","http://www.bcorporation.net/community/method-products-pbc/impact-report/2013-03-18-000000"
"B Corporations+Environment Score","Method Products, Inc.","2013","67","http://www.bcorporation.net/community/method-products-pbc/impact-report/2013-03-18-000000"
"B Corporations+Workers Score","Method Products, Inc.","2013","27","http://www.bcorporation.net/community/method-products-pbc/impact-report/2013-03-18-000000"
"B Corporations+Customers Score","Method Products, Inc.","2013","{""Company Score""=>""0"", ""Median Score""=>""N/A""}","http://www.bcorporation.net/community/method-products-pbc/impact-report/2013-03-18-000000"
"B Corporations+Community Score","Method Products, Inc.","2013","12","http://www.bcorporation.net/community/method-products-pbc/impact-report/2013-03-18-000000"
"B Corporations+Governance Score","Method Products, Inc.","2013","15","http://www.bcorporation.net/community/method-products-pbc/impact-report/2013-03-18-000000"
"B Corporations+Overall B Score","Method Products, Inc.","2015","132","http://www.bcorporation.net/community/method-products-pbc/impact-report/2015-03-13-000000"
"B Corporations+Environment Score","Method Products, Inc.","2015","67","http://www.bcorporation.net/community/method-products-pbc/impact-report/2015-03-13-000000"
"B Corporations+Workers Score","Method Products, Inc.","2015","26","http://www.bcorporation.net/community/method-products-pbc/impact-report/2015-03-13-000000"
"B Corporations+Customers Score","Method Products, Inc.","2015","{""Company Score""=>""0"", ""Median Score""=>""N/A""}","http://www.bcorporation.net/community/method-products-pbc/impact-report/2015-03-13-000000"
"B Corporations+Community Score","Method Products, Inc.","2015","21","http://www.bcorporation.net/community/method-products-pbc/impact-report/2015-03-13-000000"
"B Corporations+Governance Score","Method Products, Inc.","2015","18","http://www.bcorporation.net/community/method-products-pbc/impact-report/2015-03-13-000000"
"United States Environmental Protection Agency+Green Power Usage","Method Products, Inc.","2015","2,500,000","http://www.epa.gov/greenpower/partners/partners/methodproductspbc.htm"
"United States Environmental Protection Agency+Green Power %","Method Products, Inc.","2015","100%","http://www.epa.gov/greenpower/partners/partners/methodproductspbc.htm"
"Sebastian Jekutsch+CSR Report Available","Mondi","2010","Yes","https://www.unglobalcompact.org/system/attachments/11548/original/2011_Communication_on_Progress.pdf?1312542761"
"UN Global Compact+CSR Reporting Level","Mondi","2010","Advanced","https://www.unglobalcompact.org/COPs/advanced/12816"
"Sebastian Jekutsch+CSR Report Available","Mondi","2012","Yes","[""https://www.unglobalcompact.org/system/attachments/27431/original/Mondi%20COP%202013%20FINAL.pdf?1375714895"", ""https://www.unglobalcompact.org/system/attachments/27441/original/MONDI-IR12-dr-14-remuneration-report%5B1%5D.pdf?1375714895""]"
"UN Global Compact+CSR Reporting Level","Mondi","2012","Advanced","https://www.unglobalcompact.org/COPs/advanced/27131"
"Sebastian Jekutsch+CSR Report Available","Mondi","2013","Yes","https://www.unglobalcompact.org/system/attachments/cop_2014/100601/original/Mondi_UNGC_COP_2014_Final.pdf?1407245422"
"UN Global Compact+CSR Reporting Level","Mondi","2013","Advanced","https://www.unglobalcompact.org/COPs/advanced/92391"
"Fair Labor Association+Fair Labor Participant","Nestle","2015","true","http://www.fairlabor.org/affiliate/nestle"
"Fair Labor Association+Fair Labor Participant","PVH","2015","true","http://www.fairlabor.org/affiliate/pvh-corp"
"Sebastian Jekutsch+CSR Report Available","Sanofi","2012","Yes","[""https://www.unglobalcompact.org/system/attachments/22473/original/COP_2013_VF.pdf?1370433298"", ""https://www.unglobalcompact.org/system/attachments/52201/original/SANOFI_Human_Right_02.pdf?1386258841""]"
"UN Global Compact+CSR Reporting Level","Sanofi","2012","Active","https://www.unglobalcompact.org/COPs/active/22735"
"Sebastian Jekutsch+CSR Report Available","Sanofi","2011","Yes","https://www.unglobalcompact.org/system/attachments/10748/original/CEO_Commitment_to_UNGC.pdf?1308051777"
"UN Global Compact+CSR Reporting Level","Sanofi","2011","Active","https://www.unglobalcompact.org/COPs/active/12123"
"Sebastian Jekutsch+CSR Report Available","Sanofi","2014","Yes","[""https://www.unglobalcompact.org/system/attachments/cop_2015/165401/original/Sanofi_UN_GC_2014_COP_21_criteria_20150604.pdf?1433516586"", ""https://www.unglobalcompact.org/system/attachments/cop_2015/165411/original/GB_CSR-Report-2014__accessible_%282%29.pdf?1433516587"", ""https://www.unglobalcompact.org/system/attachments/cop_2015/165421/original/Attestation_Pairs_EN_2014_COP_Advanced_20150601.pdf?1433516587"", ""https://www.unglobalcompact.org/system/attachments/cop_2015/165431/original/Sanofi_Document_de_r%C3%A9f%C3%A9rence_2014.pdf?1433516587""]"
"UN Global Compact+CSR Reporting Level","Sanofi","2014","Advanced","https://www.unglobalcompact.org/COPs/advanced/151361"
"Sebastian Jekutsch+CSR Report Available","Sanofi","2013","Yes","[""https://www.unglobalcompact.org/system/attachments/86061/original/Sanofi_CSR_Report_2013_20140604.PDF?1401889298"", ""https://www.unglobalcompact.org/system/attachments/86071/original/Sanofi_UN_GC_COP_21_criteria_201406_04.pdf?1401889298""]"
"UN Global Compact+CSR Reporting Level","Sanofi","2013","Advanced","https://www.unglobalcompact.org/COPs/advanced/79691"
"B Corporations+Overall B Score","Seventh Generation *","2007","121","http://www.bcorporation.net/community/seventh-generation/impact-report/2007-05-18-000000"
"B Corporations+Community Score","Seventh Generation *","2007","12","http://www.bcorporation.net/community/seventh-generation/impact-report/2007-05-18-000000"
"B Corporations+Environment Score","Seventh Generation *","2007","35","http://www.bcorporation.net/community/seventh-generation/impact-report/2007-05-18-000000"
"B Corporations+Overall B Score","Seventh Generation *","2010","119","http://www.bcorporation.net/community/seventh-generation/impact-report/2010-06-25-000000"
"B Corporations+Community Score","Seventh Generation *","2010","24","http://www.bcorporation.net/community/seventh-generation/impact-report/2010-06-25-000000"
"B Corporations+Environment Score","Seventh Generation *","2010","31","http://www.bcorporation.net/community/seventh-generation/impact-report/2010-06-25-000000"
"B Corporations+Overall B Score","Seventh Generation *","2012","117","http://www.bcorporation.net/community/seventh-generation/impact-report/2012-10-29-000000"
"B Corporations+Environment Score","Seventh Generation *","2012","64","http://www.bcorporation.net/community/seventh-generation/impact-report/2012-10-29-000000"
"B Corporations+Workers Score","Seventh Generation *","2012","29","http://www.bcorporation.net/community/seventh-generation/impact-report/2012-10-29-000000"
"B Corporations+Customers Score","Seventh Generation *","2012","{""Company Score""=>""0"", ""Median Score""=>""N/A""}","http://www.bcorporation.net/community/seventh-generation/impact-report/2012-10-29-000000"
"B Corporations+Community Score","Seventh Generation *","2012","12","http://www.bcorporation.net/community/seventh-generation/impact-report/2012-10-29-000000"
"B Corporations+Governance Score","Seventh Generation *","2012","12","http://www.bcorporation.net/community/seventh-generation/impact-report/2012-10-29-000000"
"B Corporations+Overall B Score","Seventh Generation *","2014","125","http://www.bcorporation.net/community/seventh-generation/impact-report/2014-12-17-000000"
"B Corporations+Environment Score","Seventh Generation *","2014","58","http://www.bcorporation.net/community/seventh-generation/impact-report/2014-12-17-000000"
"B Corporations+Workers Score","Seventh Generation *","2014","27","http://www.bcorporation.net/community/seventh-generation/impact-report/2014-12-17-000000"
"B Corporations+Customers Score","Seventh Generation *","2014","{""Company Score""=>""<1"", ""Median Score""=>""N/A""}","http://www.bcorporation.net/community/seventh-generation/impact-report/2014-12-17-000000"
"B Corporations+Community Score","Seventh Generation *","2014","25","http://www.bcorporation.net/community/seventh-generation/impact-report/2014-12-17-000000"
"B Corporations+Governance Score","Seventh Generation *","2014","14","http://www.bcorporation.net/community/seventh-generation/impact-report/2014-12-17-000000"
"B Corporations+Overall B Score","TOM Organic","2012","83","http://www.bcorporation.net/community/tom-organic/impact-report/2012-09-20-000000"
"B Corporations+Environment Score","TOM Organic","2012","36","http://www.bcorporation.net/community/tom-organic/impact-report/2012-09-20-000000"
"B Corporations+Workers Score","TOM Organic","2012","21","http://www.bcorporation.net/community/tom-organic/impact-report/2012-09-20-000000"
"B Corporations+Customers Score","TOM Organic","2012","{""Company Score""=>""0"", ""Median Score""=>""N/A""}","http://www.bcorporation.net/community/tom-organic/impact-report/2012-09-20-000000"
"B Corporations+Community Score","TOM Organic","2012","21","http://www.bcorporation.net/community/tom-organic/impact-report/2012-09-20-000000"
"B Corporations+Governance Score","TOM Organic","2012","5","http://www.bcorporation.net/community/tom-organic/impact-report/2012-09-20-000000"
"B Corporations+Overall B Score","TOM Organic","2014","90","http://www.bcorporation.net/community/tom-organic/impact-report/2014-12-29-000000"
"B Corporations+Environment Score","TOM Organic","2014","35","http://www.bcorporation.net/community/tom-organic/impact-report/2014-12-29-000000"
"B Corporations+Workers Score","TOM Organic","2014","23","http://www.bcorporation.net/community/tom-organic/impact-report/2014-12-29-000000"
"B Corporations+Customers Score","TOM Organic","2014","{""Company Score""=>""0"", ""Median Score""=>""N/A""}","http://www.bcorporation.net/community/tom-organic/impact-report/2014-12-29-000000"
"B Corporations+Community Score","TOM Organic","2014","24","http://www.bcorporation.net/community/tom-organic/impact-report/2014-12-29-000000"
"B Corporations+Governance Score","TOM Organic","2014","7","http://www.bcorporation.net/community/tom-organic/impact-report/2014-12-29-000000"
"Sebastian Jekutsch+CSR Report Available","UPM-Kymmene","2011","Yes","https://www.unglobalcompact.org/system/attachments/14290/original/UPMAnnualReport2011.pdf?1330521417"
"UN Global Compact+CSR Reporting Level","UPM-Kymmene","2011","Active","https://www.unglobalcompact.org/COPs/active/15349"
"Sebastian Jekutsch+CSR Report Available","UPM-Kymmene","2010","Yes","https://www.unglobalcompact.org/system/attachments/9496/original/UPM_AR_10_en_full_online.pdf?1299668180"
"UN Global Compact+CSR Reporting Level","UPM-Kymmene","2010","Active","https://www.unglobalcompact.org/COPs/active/10954"
"Sebastian Jekutsch+CSR Report Available","UPM-Kymmene","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2015/143471/original/UPM_annual_report_2014.pdf?1425388140"
"UN Global Compact+CSR Reporting Level","UPM-Kymmene","2014","Active","https://www.unglobalcompact.org/COPs/active/131591"
"Sebastian Jekutsch+CSR Report Available","UPM-Kymmene","2013","Yes","https://www.unglobalcompact.org/system/attachments/20625/original/UPMAnnualReport2012.pdf?1362045376"
"UN Global Compact+CSR Reporting Level","UPM-Kymmene","2013","Active","https://www.unglobalcompact.org/COPs/active/21093"
"Sebastian Jekutsch+CSR Report Available","Levi Strauss & Co.","2012","Yes","https://www.unglobalcompact.org/system/attachments/18275/original/LSCo_Global_Compact_COP_2012.pdf?1351293254"
"UN Global Compact+CSR Reporting Level","Levi Strauss & Co.","2012","Active","https://www.unglobalcompact.org/COPs/active/18959"
"Sebastian Jekutsch+CSR Report Available","Levi Strauss & Co.","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2014/117511/original/LS_Co._UN_Global_Compact_COP_2014.pdf?1414611191"
"UN Global Compact+CSR Reporting Level","Levi Strauss & Co.","2014","Active","https://www.unglobalcompact.org/COPs/active/108231"
"Sebastian Jekutsch+CSR Report Available","Levi Strauss & Co.","2013","Yes","https://www.unglobalcompact.org/system/attachments/42351/original/LS&Co%20UN%20Global%20Compact%20COP%202013.pdf?1382722322"
"UN Global Compact+CSR Reporting Level","Levi Strauss & Co.","2013","Active","https://www.unglobalcompact.org/COPs/active/40341"
"Sebastian Jekutsch+CSR Report Available","Levi Strauss & Co.","2011","Yes","https://www.unglobalcompact.org/system/attachments/12502/original/LS_Co_Global_Compact_COP_2011.pdf?1319567553"
"UN Global Compact+CSR Reporting Level","Levi Strauss & Co.","2011","Learner","https://www.unglobalcompact.org/COPs/learner/13696"
"Sebastian Jekutsch+CSR Report Available","Grupo Argos","2011","Yes","https://www.unglobalcompact.org/system/attachments/14816/original/INFORME_SOSTENIILIDAD_2011.pdf?1333557111"
"UN Global Compact+CSR Reporting Level","Grupo Argos","2011","Active","https://www.unglobalcompact.org/COPs/active/15849"
"Sebastian Jekutsch+CSR Report Available","Grupo Argos","2010","Yes","https://www.unglobalcompact.org/system/attachments/9871/original/INFORME_DE_SOSTENIBILIDAD_ARGOS_2010_PACTO_GLOBAL_.pdf?1302570085"
"UN Global Compact+CSR Reporting Level","Grupo Argos","2010","Active","https://www.unglobalcompact.org/COPs/active/11306"
"Sebastian Jekutsch+CSR Report Available","Grupo Argos","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2015/159461/original/Argos_Integrated_Report_2014.pdf?1431457263"
"UN Global Compact+CSR Reporting Level","Grupo Argos","2014","Advanced","https://www.unglobalcompact.org/COPs/advanced/145951"
"Sebastian Jekutsch+CSR Report Available","Grupo Argos","2012","Yes","https://www.unglobalcompact.org/system/attachments/22083/original/Cementos_Argos_Integrated_Report_2012.pdf?1368801279"
"UN Global Compact+CSR Reporting Level","Grupo Argos","2012","Advanced","https://www.unglobalcompact.org/COPs/advanced/22389"
"Sebastian Jekutsch+CSR Report Available","Grupo Argos","2013","Yes","https://www.unglobalcompact.org/system/attachments/81271/original/Integrated_Report_2013.pdf?1400102814"
"UN Global Compact+CSR Reporting Level","Grupo Argos","2013","Advanced","https://www.unglobalcompact.org/COPs/advanced/75501"
"Sebastian Jekutsch+CSR Report Available","Coal India","2011","Yes","https://www.unglobalcompact.org/system/attachments/10731/original/Ccoal_india_COP_report.pdf?1307965229"
"UN Global Compact+CSR Reporting Level","Coal India","2011","Learner","https://www.unglobalcompact.org/COPs/learner/12105"
"Sebastian Jekutsch+CSR Report Available","Coal India","2014","Yes","https://www.unglobalcompact.org/system/attachments/64711/original/COP-Coal_India_Limited_.pdf?1392618909"
"UN Global Compact+CSR Reporting Level","Coal India","2014","Active","https://www.unglobalcompact.org/COPs/active/60301"
"Sebastian Jekutsch+CSR Report Available","Coal India","2012","Yes","https://www.unglobalcompact.org/system/attachments/19505/original/COP-Coal_India_Limited.pdf?1355748032"
"UN Global Compact+CSR Reporting Level","Coal India","2012","Active","https://www.unglobalcompact.org/COPs/active/20083"
"Sebastian Jekutsch+CSR Report Available","LukOil","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2014/106721/original/Annual_Report_2013.pdf?1410335547"
"UN Global Compact+CSR Reporting Level","LukOil","2014","Active","https://www.unglobalcompact.org/COPs/active/98321"
"Sebastian Jekutsch+CSR Report Available","LukOil","2010","Yes","https://www.unglobalcompact.org/system/attachments/12210/original/Sots_Luk_eng_2010.pdf?1317718002"
"UN Global Compact+CSR Reporting Level","LukOil","2010","Learner","https://www.unglobalcompact.org/COPs/learner/13423"
"Sebastian Jekutsch+CSR Report Available","LukOil","2012","Yes","https://www.unglobalcompact.org/system/attachments/33501/original/Lukoil_OD_eng.pdf?1379055965"
"UN Global Compact+CSR Reporting Level","LukOil","2012","Active","https://www.unglobalcompact.org/COPs/active/32271"
"Sebastian Jekutsch+CSR Report Available","LukOil","2011","Yes","https://www.unglobalcompact.org/system/attachments/17885/original/LUKOIL_AR_2011_ENG.pdf?1349671658"
"UN Global Compact+CSR Reporting Level","LukOil","2011","Learner","https://www.unglobalcompact.org/COPs/learner/18599"
"Sebastian Jekutsch+CSR Report Available","Seiko Epson","2012","Yes","https://www.unglobalcompact.org/system/attachments/17152/original/2012_en_sr.pdf?1345784918"
"UN Global Compact+CSR Reporting Level","Seiko Epson","2012","Active","https://www.unglobalcompact.org/COPs/active/17954"
"Sebastian Jekutsch+CSR Report Available","Seiko Epson","2011","Yes","[""https://www.unglobalcompact.org/system/attachments/11732/original/Epson_Sustainability_Report_2011.pdf?1314333604"", ""https://www.unglobalcompact.org/system/attachments/11733/original/Epson_Sustainability_Report_2011_Japanese_.pdf?1314333604""]"
"UN Global Compact+CSR Reporting Level","Seiko Epson","2011","Active","https://www.unglobalcompact.org/COPs/active/12993"
"Sebastian Jekutsch+CSR Report Available","Seiko Epson","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2014/103301/original/epson_sr2014_all_j.pdf?1408670970"
"UN Global Compact+CSR Reporting Level","Seiko Epson","2014","Active","https://www.unglobalcompact.org/COPs/active/95041"
"Sebastian Jekutsch+CSR Report Available","Seiko Epson","2013","Yes","https://www.unglobalcompact.org/system/attachments/29641/original/2013_en_sr.pdf?1377145157"
"UN Global Compact+CSR Reporting Level","Seiko Epson","2013","Active","https://www.unglobalcompact.org/COPs/active/28921"
"Sebastian Jekutsch+CSR Report Available","NMDC","2012","Yes","https://www.unglobalcompact.org/system/attachments/17502/original/COP_OF_NMDC_2011-12.pdf?1347879855"
"UN Global Compact+CSR Reporting Level","NMDC","2012","Active","https://www.unglobalcompact.org/COPs/active/18269"
"Sebastian Jekutsch+CSR Report Available","NMDC","2011","Yes","[""https://www.unglobalcompact.org/system/attachments/12744/original/COP_OF_NMDC_2010-11.doc?1320812396"", ""https://www.unglobalcompact.org/system/attachments/12745/original/ceo_s_message.docx?1320812396""]"
"UN Global Compact+CSR Reporting Level","NMDC","2011","Active","https://www.unglobalcompact.org/COPs/active/13935"
"Sebastian Jekutsch+CSR Report Available","NMDC","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2014/93801/original/COP_OF_NMDC_2013-14.pdf?1404724419"
"UN Global Compact+CSR Reporting Level","NMDC","2014","Active","https://www.unglobalcompact.org/COPs/active/86381"
"Sebastian Jekutsch+CSR Report Available","NMDC","2013","Yes","https://www.unglobalcompact.org/system/attachments/28991/original/communication%20of%20progress%202012-13.pdf?1376636548"
"UN Global Compact+CSR Reporting Level","NMDC","2013","Active","https://www.unglobalcompact.org/COPs/active/28311"
"Sebastian Jekutsch+CSR Report Available","Indian Oil","2012","Yes","https://www.unglobalcompact.org/system/attachments/15180/original/IOCL_GCN_COP_and_Sust_Report_2010-11.pdf?1335942920"
"UN Global Compact+CSR Reporting Level","Indian Oil","2012","Active","https://www.unglobalcompact.org/COPs/active/16191"
"Sebastian Jekutsch+CSR Report Available","Indian Oil","2010","Yes","https://www.unglobalcompact.org/system/attachments/10067/original/Communication_on_Progress.pdf?1303989366"
"UN Global Compact+CSR Reporting Level","Indian Oil","2010","Active","https://www.unglobalcompact.org/COPs/active/11490"
"Sebastian Jekutsch+CSR Report Available","Indian Oil","2014","Yes","https://www.unglobalcompact.org/system/attachments/76891/original/IOCL_Sustainability_Report_2012-13.pdf?1398242586"
